ID,Language,Subscription Type,isSubscriptionTypeLifetime,Subscription Event Type,isSubscriptionEventTypeRenewal,Purchase Store,isPurchaseStoreWeb,Purchase Amount,Currency, Purchase Amount in USD ,Subscription Start Date,Subscription Expiration,Demo User,isDemoUser,Free Trial User,isFreeTrialUser,Free Trial Start Date,Free Trial Expiration,Auto Renew,isAutoRenew,Country,User Type,isUserTypeConsumer,Lead Platform,isLeadPlatformWeb,Email Subscriber,isEmailSubscriber,Push Notifications,isPushNotifications,Send Count,Open Count,Click Count,Unique Open Count,Unique Click Count,App Session - android,App Session - ios,App Session - NULL,App Session - web,App Session Sum,App Activity - App Launch,App Activity - Completed,App Activity - NULL,App Activity - Onboarding,App Activity - Other,App Activity - Start
20541,ENG,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,839000000,MXN,41950000,3/28/2020,6/30/2020,No,FALSE,Yes,TRUE,3/28/2020,3/31/2020,On,TRUE,Other,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,NULL,NULL,NULL,NULL,NULL,2,0,0,0,2,1,0,0,0,2,0
95,POL,Limited,FALSE,RENEWAL,TRUE,App,FALSE,29990000,GBP,41686100,7/5/2019,7/5/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,Europe,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,5,0,0,0,0,29,0,0,0,29,14,6,0,0,4,6
529,ITA,Limited,FALSE,RENEWAL,TRUE,App,FALSE,29990000,GBP,41686100,8/9/2019,5/9/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,Europe,Consumer,TRUE,App,FALSE,No,FALSE,Yes,TRUE,NULL,NULL,NULL,NULL,NULL,577,0,0,0,577,157,133,0,0,154,134
725,POR,Limited,FALSE,RENEWAL,TRUE,App,FALSE,29990000,GBP,41686100,4/6/2019,7/6/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,Europe,Other,FALSE,App,FALSE,Yes,TRUE,Yes,TRUE,16,14,14,1,1,165,0,0,0,165,64,74,0,0,15,12
1113,FRA,Limited,FALSE,RENEWAL,TRUE,App,FALSE,29990000,GBP,41686100,8/23/2019,5/23/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,Europe,Consumer,TRUE,App,FALSE,No,FALSE,Yes,TRUE,NULL,NULL,NULL,NULL,NULL,50,0,0,0,50,15,13,0,0,17,6
1561,FRA,Limited,FALSE,RENEWAL,TRUE,App,FALSE,29990000,GBP,41686100,6/3/2019,6/3/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,Europe,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,9,6,0,1,0,50,0,0,0,50,18,10,0,0,18,5
2005,KOR,Limited,FALSE,RENEWAL,TRUE,App,FALSE,29990000,GBP,41686100,1/30/2019,4/30/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,Europe,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,26,2,0,2,0,154,6,0,0,160,63,56,0,0,22,19
2658,ITA,Limited,FALSE,RENEWAL,TRUE,App,FALSE,29990000,GBP,41686100,3/27/2019,6/27/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,Europe,Consumer,TRUE,App,FALSE,No,FALSE,Yes,TRUE,NULL,NULL,NULL,NULL,NULL,88,0,0,0,88,23,35,0,0,26,4
2727,DEU,Limited,FALSE,RENEWAL,TRUE,App,FALSE,29990000,GBP,41686100,5/1/2019,5/1/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,Europe,Consumer,TRUE,App,FALSE,No,FALSE,Yes,TRUE,NULL,NULL,NULL,NULL,NULL,641,0,0,0,641,203,176,0,0,203,59
3046,FRA,Limited,FALSE,RENEWAL,TRUE,App,FALSE,29990000,GBP,41686100,7/1/2019,7/1/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,Europe,Consumer,TRUE,App,FALSE,No,FALSE,Yes,TRUE,NULL,NULL,NULL,NULL,NULL,148,0,0,0,148,44,36,0,0,42,27
4082,ARA,Limited,FALSE,RENEWAL,TRUE,App,FALSE,29990000,GBP,41686100,2/3/2019,8/10/2019,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,Europe,Consumer,TRUE,App,FALSE,No,FALSE,Yes,TRUE,NULL,NULL,NULL,NULL,NULL,7,0,0,0,7,0,6,0,0,1,0
5034,FRA,Limited,FALSE,RENEWAL,TRUE,App,FALSE,29990000,GBP,41686100,6/20/2019,6/20/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,Europe,Consumer,TRUE,App,FALSE,No,FALSE,Yes,TRUE,NULL,NULL,NULL,NULL,NULL,28,0,0,0,28,6,7,0,0,7,8
5255,ESP,Limited,FALSE,RENEWAL,TRUE,App,FALSE,29990000,GBP,41686100,5/25/2019,5/25/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,Europe,Consumer,TRUE,App,FALSE,No,FALSE,Yes,TRUE,NULL,NULL,NULL,NULL,NULL,59,0,0,0,59,18,14,0,0,20,8
5940,POL,Limited,FALSE,RENEWAL,TRUE,App,FALSE,29990000,GBP,41686100,2/26/2019,9/3/2019,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,Europe,Consumer,TRUE,App,FALSE,No,FALSE,Yes,TRUE,NULL,NULL,NULL,NULL,NULL,18,0,0,0,18,8,10,0,0,0,0
5968,JPN,Limited,FALSE,RENEWAL,TRUE,App,FALSE,29990000,GBP,41686100,2/25/2019,11/25/2019,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,Other,Other,FALSE,NULL,FALSE,No,FALSE,No,FALSE,NULL,NULL,NULL,NULL,NULL,0,0,1,0,1,0,0,1,0,0,0
6415,ITA,Limited,FALSE,RENEWAL,TRUE,App,FALSE,29990000,GBP,41686100,4/21/2019,7/21/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,Europe,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,5,0,0,0,0,3,0,0,0,3,2,0,0,0,1,0
7168,ITA,Limited,FALSE,RENEWAL,TRUE,App,FALSE,29990000,GBP,41686100,6/23/2019,6/23/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,Europe,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,38,9,0,6,0,21,0,0,0,21,6,3,0,0,6,6
10809,ESC,Limited,FALSE,RENEWAL,TRUE,App,FALSE,29990000,GBP,41686100,7/10/2019,1/18/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,Europe,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,5,0,0,0,0,6,0,0,0,6,2,0,0,0,2,3
11393,ESP,Limited,FALSE,RENEWAL,TRUE,App,FALSE,29990000,GBP,41686100,3/4/2019,9/11/2019,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,Europe,Consumer,TRUE,App,FALSE,No,FALSE,Yes,TRUE,NULL,NULL,NULL,NULL,NULL,6,0,0,0,6,2,2,0,0,1,1
11672,CHI,Limited,FALSE,RENEWAL,TRUE,App,FALSE,29990000,GBP,41686100,5/8/2019,5/8/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,Other,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,NULL,NULL,NULL,NULL,NULL,25,0,0,0,25,11,1,0,0,9,4
11891,ESC,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,29990000,GBP,41686100,7/9/2019,10/9/2019,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,Europe,Consumer,TRUE,App,FALSE,No,FALSE,Yes,TRUE,NULL,NULL,NULL,NULL,NULL,33,0,0,0,33,13,12,0,0,3,6
13806,FRA,Limited,FALSE,RENEWAL,TRUE,App,FALSE,29990000,GBP,41686100,8/24/2019,5/24/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,Europe,Consumer,TRUE,App,FALSE,No,FALSE,Yes,TRUE,NULL,NULL,NULL,NULL,NULL,15,0,0,0,15,6,4,0,0,6,1
14628,ESP,Limited,FALSE,RENEWAL,TRUE,App,FALSE,29990000,GBP,41686100,7/26/2019,11/2/2019,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,Europe,Consumer,TRUE,App,FALSE,No,FALSE,Yes,TRUE,NULL,NULL,NULL,NULL,NULL,10,0,0,0,10,5,0,0,0,3,3
15394,GLE,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,29990000,GBP,41686100,7/29/2019,10/29/2019,Yes,TRUE,No,FALSE,NULL,NULL,Off,FALSE,Europe,Consumer,TRUE,App,FALSE,No,FALSE,Yes,TRUE,NULL,NULL,NULL,NULL,NULL,7,0,0,0,7,2,0,0,0,3,3
15527,ESP,Limited,FALSE,RENEWAL,TRUE,App,FALSE,29990000,GBP,41686100,7/23/2019,4/23/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,Europe,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,5,0,0,0,0,42,0,0,0,42,12,13,0,0,14,4
16758,ESP,Limited,FALSE,RENEWAL,TRUE,App,FALSE,29990000,GBP,41686100,3/25/2019,7/3/2019,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,Europe,Consumer,TRUE,App,FALSE,No,FALSE,Yes,TRUE,NULL,NULL,NULL,NULL,NULL,7,0,0,0,7,1,3,0,0,3,0
17599,ESP,Limited,FALSE,RENEWAL,TRUE,App,FALSE,29990000,GBP,41686100,2/28/2019,9/5/2019,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,Europe,Consumer,TRUE,App,FALSE,No,FALSE,Yes,TRUE,NULL,NULL,NULL,NULL,NULL,8,0,0,1,9,3,4,0,0,2,0
18495,JPN,Limited,FALSE,RENEWAL,TRUE,App,FALSE,29990000,GBP,41686100,8/3/2019,11/10/2019,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,Europe,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,NULL,NULL,NULL,NULL,NULL,17,0,0,0,17,6,5,0,0,7,2
19328,TGL,Limited,FALSE,RENEWAL,TRUE,App,FALSE,29990000,GBP,41686100,7/3/2019,7/3/2020,No,FALSE,No,FALSE,NULL,NULL,On,TRUE,Europe,Consumer,TRUE,Web,TRUE,Yes,TRUE,Yes,TRUE,24,11,0,10,0,1,6,0,0,7,2,1,0,0,2,3
19936,KOR,Limited,FALSE,RENEWAL,TRUE,App,FALSE,29990000,GBP,41686100,7/27/2019,4/27/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,Europe,Consumer,TRUE,App,FALSE,No,FALSE,Yes,TRUE,NULL,NULL,NULL,NULL,NULL,19,0,0,0,19,6,5,0,0,5,4
20765,SVE,Limited,FALSE,RENEWAL,TRUE,App,FALSE,29990000,GBP,41686100,4/11/2019,7/11/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,Other,Other,FALSE,NULL,FALSE,No,FALSE,No,FALSE,NULL,NULL,NULL,NULL,NULL,0,0,1,0,1,0,0,1,0,0,0
22893,DEU,Limited,FALSE,RENEWAL,TRUE,App,FALSE,29990000,GBP,41686100,7/17/2019,4/19/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,Europe,Consumer,TRUE,App,FALSE,No,FALSE,Yes,TRUE,NULL,NULL,NULL,NULL,NULL,7,0,0,0,7,2,1,0,0,4,2
23626,ESC,Limited,FALSE,RENEWAL,TRUE,App,FALSE,29990000,GBP,41686100,4/6/2019,7/6/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,Europe,Consumer,TRUE,App,FALSE,No,FALSE,Yes,TRUE,NULL,NULL,NULL,NULL,NULL,4,0,0,0,4,2,1,0,0,1,0
23813,ITA,Limited,FALSE,RENEWAL,TRUE,App,FALSE,29990000,GBP,41686100,6/15/2019,12/15/2019,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,Europe,Consumer,TRUE,App,FALSE,No,FALSE,Yes,TRUE,NULL,NULL,NULL,NULL,NULL,3,0,0,0,3,1,0,0,0,2,1
25755,ESC,Limited,FALSE,RENEWAL,TRUE,App,FALSE,29990000,GBP,41686100,5/15/2019,8/23/2019,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,Europe,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,NULL,NULL,NULL,NULL,NULL,4,0,0,0,4,2,1,0,0,1,0
27683,DEU,Limited,FALSE,RENEWAL,TRUE,App,FALSE,29990000,GBP,41686100,2/14/2019,11/22/2019,No,FALSE,No,FALSE,NULL,NULL,On,TRUE,Other,Other,FALSE,NULL,FALSE,No,FALSE,No,FALSE,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
28454,ESP,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,29990000,GBP,41686100,3/26/2019,6/26/2019,No,FALSE,No,FALSE,NULL,NULL,Off,FALSE,Other,Other,FALSE,NULL,FALSE,No,FALSE,No,FALSE,NULL,NULL,NULL,NULL,NULL,0,0,1,0,1,0,0,1,0,0,0
28735,FRA,Limited,FALSE,RENEWAL,TRUE,App,FALSE,29990000,GBP,41686100,5/31/2019,2/29/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,Europe,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,NULL,NULL,NULL,NULL,NULL,3,0,0,0,3,2,0,0,0,2,0
30558,FRA,Limited,FALSE,RENEWAL,TRUE,App,FALSE,29990000,GBP,41686100,5/21/2019,5/21/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,Europe,Consumer,TRUE,App,FALSE,No,FALSE,Yes,TRUE,NULL,NULL,NULL,NULL,NULL,2,0,0,0,2,1,0,0,0,1,0
30710,TGL,Limited,FALSE,RENEWAL,TRUE,App,FALSE,29990000,GBP,41686100,1/5/2019,1/12/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,No,FALSE,Yes,TRUE,NULL,NULL,NULL,NULL,NULL,0,0,1,0,1,0,0,1,0,0,0
32169,FRA,Limited,FALSE,RENEWAL,TRUE,App,FALSE,29990000,GBP,41686100,3/16/2019,6/16/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,Europe,Consumer,TRUE,App,FALSE,No,FALSE,Yes,TRUE,NULL,NULL,NULL,NULL,NULL,1,0,0,0,1,0,0,0,0,1,0
38266,FRA,Limited,FALSE,RENEWAL,TRUE,App,FALSE,29990000,GBP,41686100,6/6/2019,6/7/2020,No,FALSE,No,FALSE,NULL,NULL,On,TRUE,Other,Other,FALSE,NULL,FALSE,No,FALSE,No,FALSE,NULL,NULL,NULL,NULL,NULL,0,0,1,0,1,0,0,1,0,0,0
25568,ENG,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,29500000000,CLP,41300000,1/26/2020,4/26/2020,No,FALSE,No,FALSE,NULL,NULL,On,TRUE,Other,Other,FALSE,NULL,FALSE,No,FALSE,No,FALSE,NULL,NULL,NULL,NULL,NULL,0,0,1,0,1,0,0,1,0,0,0
22289,FRA,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,40990000,USD,40990000,3/9/2020,6/9/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,Other,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,NULL,NULL,NULL,NULL,NULL,12,0,0,0,12,4,4,0,0,3,1
9898,FRA,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,240000000,GHS,40800000,3/4/2020,6/7/2020,No,FALSE,Yes,TRUE,3/4/2020,3/7/2020,On,TRUE,Other,Consumer,TRUE,App,FALSE,No,FALSE,Yes,TRUE,NULL,NULL,NULL,NULL,NULL,1,0,0,0,1,0,0,0,0,2,0
13323,JPN,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,5.90E+11,IDR,40710000,3/7/2020,6/10/2020,No,FALSE,Yes,TRUE,3/7/2020,3/10/2020,On,TRUE,Other,Consumer,TRUE,App,FALSE,No,FALSE,Yes,TRUE,NULL,NULL,NULL,NULL,NULL,10,0,0,0,10,3,1,0,0,4,3
12462,ITA,Limited,FALSE,RENEWAL,TRUE,App,FALSE,1.42E+11,COP,39760000,1/23/2020,4/24/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,Other,Consumer,TRUE,App,FALSE,No,FALSE,Yes,TRUE,NULL,NULL,NULL,NULL,NULL,54,0,0,0,54,13,12,0,0,16,13
17281,DEU,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,1099990000,UAH,39599640,3/27/2020,6/27/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,Europe,Consumer,TRUE,App,FALSE,No,FALSE,Yes,TRUE,NULL,NULL,NULL,NULL,NULL,41,0,0,0,41,14,6,0,0,14,8
33725,EBR,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,1099990000,UAH,39599640,3/9/2020,6/9/2020,No,FALSE,No,FALSE,NULL,NULL,On,TRUE,Other,Other,FALSE,NULL,FALSE,No,FALSE,No,FALSE,NULL,NULL,NULL,NULL,NULL,0,0,1,0,1,0,0,1,0,0,0
15016,ESP,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,16990000000,KZT,39077000,3/28/2020,6/28/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,Europe,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,NULL,NULL,NULL,NULL,NULL,5,0,0,0,5,1,2,0,0,2,0
3069,ENG,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,319990000,TRY,38398800,3/13/2020,6/13/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,Other,Consumer,TRUE,App,FALSE,No,FALSE,Yes,TRUE,NULL,NULL,NULL,NULL,NULL,61,37,0,0,98,33,23,0,0,31,12
6306,NED,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,319990000,TRY,38398800,3/8/2020,7/6/2020,No,FALSE,Yes,TRUE,3/8/2020,3/11/2020,On,TRUE,Europe,Consumer,TRUE,App,FALSE,No,FALSE,Yes,TRUE,NULL,NULL,NULL,NULL,NULL,19,0,0,0,19,5,3,0,0,9,4
7072,ESC,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,319990000,TRY,38398800,3/23/2020,6/29/2020,No,FALSE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,Web,TRUE,Yes,TRUE,Yes,TRUE,5,2,0,1,0,33,0,0,8,41,13,10,0,0,11,9
9169,ENG,Limited,FALSE,RENEWAL,TRUE,App,FALSE,15990000000,KZT,36777000,2/11/2019,7/10/2020,No,FALSE,Yes,TRUE,2/11/2019,2/14/2019,On,TRUE,Europe,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,4,0,0,0,0,19,0,0,0,19,15,1,0,0,2,1
19111,ENG,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,194990000,BRL,35582116.79,3/4/2020,6/8/2020,No,FALSE,Yes,TRUE,3/4/2020,3/8/2020,On,TRUE,Other,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,NULL,NULL,NULL,NULL,NULL,2,0,0,10,12,5,4,0,0,3,1
3327,JPN,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,189990000,BRL,34669708.03,3/17/2020,6/18/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,Other,Consumer,TRUE,App,FALSE,No,FALSE,Yes,TRUE,NULL,NULL,NULL,NULL,NULL,44,0,0,1,45,14,7,0,0,15,10
5551,ITA,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,189990000,BRL,34669708.03,3/14/2020,6/14/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,Other,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,NULL,NULL,NULL,NULL,NULL,9,0,0,0,9,3,2,0,0,3,1
952,EBR,Limited,FALSE,RENEWAL,TRUE,App,FALSE,3420000000,JPY,31806000,6/30/2019,6/30/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,Other,Consumer,TRUE,App,FALSE,No,FALSE,Yes,TRUE,NULL,NULL,NULL,NULL,NULL,228,0,0,5,233,71,50,0,0,49,64
2377,ENG,Limited,FALSE,RENEWAL,TRUE,App,FALSE,264990000,TRY,31798800,1/14/2019,7/14/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,1,0,0,0,0,2,53,0,0,55,30,3,0,0,10,14
19701,FRA,Limited,FALSE,RENEWAL,TRUE,App,FALSE,114990000,AED,31332425.07,7/28/2019,4/28/2020,No,FALSE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,Web,TRUE,Yes,TRUE,Yes,TRUE,2,0,0,0,0,12,2,0,0,14,4,1,0,0,9,4
1525,ESP,Limited,FALSE,RENEWAL,TRUE,App,FALSE,434990000,ZAR,30449300,7/28/2019,4/29/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,Europe,Consumer,TRUE,App,FALSE,No,FALSE,Yes,TRUE,NULL,NULL,NULL,NULL,NULL,55,0,0,5,60,22,11,0,0,18,10
294,JPN,Limited,FALSE,RENEWAL,TRUE,App,FALSE,29990000,USD,29990000,4/18/2019,7/18/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,3,0,0,0,0,108,0,0,0,108,33,34,0,0,26,15
22514,ESP,Limited,FALSE,RENEWAL,TRUE,App,FALSE,29990000,USD,29990000,7/14/2019,7/14/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,2,0,0,0,0,6,6,0,0,12,4,0,0,0,4,5
6351,FRA,Limited,FALSE,RENEWAL,TRUE,App,FALSE,110000000,QAR,29700000,8/24/2019,11/25/2019,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,Other,Consumer,TRUE,App,FALSE,No,FALSE,Yes,TRUE,NULL,NULL,NULL,NULL,NULL,30,0,0,0,30,12,4,0,0,12,3
143,ENG,Limited,FALSE,RENEWAL,TRUE,App,FALSE,569000000,MXN,28450000,6/15/2019,6/15/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,NULL,NULL,NULL,NULL,NULL,69,0,0,0,69,31,12,0,0,23,4
438,DEU,Limited,FALSE,RENEWAL,TRUE,App,FALSE,569000000,MXN,28450000,9/6/2019,6/6/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,Other,Consumer,TRUE,App,FALSE,No,FALSE,Yes,TRUE,NULL,NULL,NULL,NULL,NULL,89,0,0,2,91,30,24,0,0,27,11
3313,ENG,Limited,FALSE,RENEWAL,TRUE,App,FALSE,569000000,MXN,28450000,12/16/2019,6/16/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,NULL,NULL,NULL,NULL,NULL,75,0,0,0,75,27,13,0,0,23,12
4960,ENG,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,569000000,MXN,28450000,2/14/2020,5/14/2020,No,FALSE,No,FALSE,NULL,NULL,On,TRUE,Other,Consumer,TRUE,Web,TRUE,Yes,TRUE,Yes,TRUE,1,0,0,0,0,24,0,0,0,24,9,4,0,0,8,5
10799,ENG,Limited,FALSE,RENEWAL,TRUE,App,FALSE,569000000,MXN,28450000,12/13/2019,6/13/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,Other,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,NULL,NULL,NULL,NULL,NULL,69,0,0,0,69,18,15,0,0,19,17
12670,ENG,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,569000000,MXN,28450000,2/1/2020,5/1/2020,No,FALSE,No,FALSE,NULL,NULL,On,TRUE,Other,Other,FALSE,NULL,FALSE,No,FALSE,No,FALSE,NULL,NULL,NULL,NULL,NULL,0,0,1,0,1,0,0,1,0,0,0
12856,ENG,Limited,FALSE,RENEWAL,TRUE,App,FALSE,569000000,MXN,28450000,7/8/2019,7/8/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,Other,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,NULL,NULL,NULL,NULL,NULL,41,0,0,3,44,18,6,0,0,12,8
598,ITA,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,154900000,BRL,28266423.36,8/15/2019,8/25/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,Other,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,NULL,NULL,NULL,NULL,NULL,938,0,0,2,940,238,300,0,0,243,176
3823,ITA,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,154900000,BRL,28266423.36,12/9/2019,6/9/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,Other,Consumer,TRUE,App,FALSE,No,FALSE,Yes,TRUE,NULL,NULL,NULL,NULL,NULL,36,0,0,0,36,11,4,0,0,11,10
4540,ENG,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,154900000,BRL,28266423.36,1/7/2020,7/7/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,Other,Consumer,TRUE,App,FALSE,No,FALSE,Yes,TRUE,NULL,NULL,NULL,NULL,NULL,129,0,0,0,129,42,33,0,0,34,20
6702,ITA,Limited,FALSE,RENEWAL,TRUE,App,FALSE,154900000,BRL,28266423.36,9/5/2019,9/6/2020,No,FALSE,Yes,TRUE,6/1/2019,6/4/2019,On,TRUE,Other,Consumer,TRUE,App,FALSE,No,FALSE,Yes,TRUE,1,1,0,1,0,23,31,0,0,54,18,12,0,0,16,12
7334,ENG,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,154900000,BRL,28266423.36,11/23/2019,5/23/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,Other,Consumer,TRUE,App,FALSE,No,FALSE,Yes,TRUE,NULL,NULL,NULL,NULL,NULL,74,0,0,0,74,25,19,0,0,24,6
8056,ENG,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,154900000,BRL,28266423.36,2/3/2020,8/3/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,Other,Consumer,TRUE,App,FALSE,No,FALSE,Yes,TRUE,NULL,NULL,NULL,NULL,NULL,25,0,0,0,25,7,4,0,0,7,7
9493,ESP,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,154900000,BRL,28266423.36,12/10/2019,6/10/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,Other,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,NULL,NULL,NULL,NULL,NULL,15,0,0,44,59,17,15,0,0,8,19
12368,ENG,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,154900000,BRL,28266423.36,2/23/2020,8/13/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,Other,Consumer,TRUE,App,FALSE,No,FALSE,Yes,TRUE,NULL,NULL,NULL,NULL,NULL,18,0,0,0,18,5,4,0,0,5,4
